,recall@1,recall@5,recall@10,average_bitwidth
0,0.21383009567990724,0.793708321252537,1.3989562191939693,8
1,7.041896201797622,16.178602493476372,22.502899391127862,9
2,23.064656422151348,39.663670629167875,48.28211075674108,10
3,25.387793563351696,42.80226152507973,51.66352565961149,11
4,27.609452015076837,45.23050159466512,53.954044650623366,12
5,27.855900260945198,44.79921716439548,53.09872426790374,13
6,26.750507393447375,43.69382429689765,52.23615540736445,14
